,original,predict
636,194100.0,194100.0
637,126600.0,126600.0
638,353100.0,353100.0
639,347700.0,347700.0
640,44100.0,44100.0
641,416500.0,416500.0
642,310000.0,310000.0
643,124200.0,124200.0
644,168000.0,168000.0
645,52500.0,52500.0
646,90800.0,90800.0
647,112500.0,112500.0
648,188200.0,188200.0
649,150500.0,150500.0
650,379300.0,379300.0
651,422900.0,422900.0
652,239500.0,239500.0
653,253300.0,253300.0
654,75800.0,75800.0
655,118800.0,118800.0
656,156800.0,156800.0
657,410800.0,410800.0
658,112500.0,112500.0
659,140300.0,140300.0
660,200000.0,200000.0
661,128900.0,128900.0
662,273800.0,273800.0
663,85800.0,85800.0
664,187400.0,187400.0
665,293900.0,293900.0
666,281100.0,281100.0
667,319400.0,319400.0
668,56600.0,56600.0
669,90000.0,90000.0
670,73000.0,73000.0
671,63100.0,63100.0
672,155000.0,155000.0
673,191100.0,191100.0
674,54400.0,54400.0
675,186800.0,186800.0
676,500001.0,500001.0
677,153800.0,153800.0
678,400700.0,400700.0
679,118500.0,118500.0
680,98400.0,98400.0
681,77200.0,77200.0
682,191300.0,191300.0
683,450000.0,450000.0
684,398800.0,398800.0
685,60000.0,60000.0
686,200400.0,200400.0
687,317700.0,317700.0
688,93900.0,93900.0
689,194000.0,194000.0
690,67500.0,67500.0
691,165300.0,165300.0
692,175200.0,175200.0
693,261800.0,261800.0
694,195400.0,195400.0
695,351400.0,351400.0
696,70100.0,70100.0
697,364300.0,364300.0
698,172600.0,172600.0
699,57500.0,57500.0
700,191300.0,191300.0
701,418800.0,418800.0
702,323700.0,323700.0
703,334700.0,334700.0
704,262200.0,262200.0
705,105100.0,105100.0
706,143000.0,143000.0
707,162500.0,162500.0
708,226300.0,226300.0
709,220300.0,220300.0
710,77300.0,77300.0
711,119300.0,119300.0
712,322900.0,322900.0
713,234800.0,234800.0
714,128000.0,128000.0
715,135100.0,135100.0
716,500001.0,500001.0
717,268100.0,268100.0
718,149100.0,149100.0
719,156500.0,156500.0
720,146100.0,146100.0
721,426100.0,426100.0
722,94200.0,94200.0
723,160000.0,160000.0
724,107800.0,107800.0
725,82400.0,82400.0
726,87500.0,87500.0
727,173600.0,173600.0
728,215500.0,215500.0
729,265000.0,265000.0
730,211900.0,211900.0
731,500001.0,500001.0
732,113900.0,113900.0
733,500001.0,500001.0
734,252300.0,252300.0
735,124700.0,124700.0
736,275000.0,275000.0
737,107900.0,107900.0
738,168800.0,168800.0
739,500001.0,500001.0
740,72700.0,72700.0
741,240500.0,240500.0
742,109200.0,109200.0
743,130700.0,130700.0
744,450000.0,450000.0
745,404300.0,404300.0
746,175000.0,175000.0
747,255400.0,255400.0
748,129400.0,129400.0
749,188900.0,188900.0
750,360900.0,360900.0
751,217600.0,217600.0
752,398400.0,398400.0
753,131300.0,131300.0
754,292100.0,292100.0
755,275000.0,275000.0
756,260900.0,260900.0
757,114800.0,114800.0
758,279400.0,279400.0
759,293800.0,293800.0
760,191900.0,191900.0
761,107400.0,107400.0
762,184500.0,184500.0
763,135000.0,135000.0
764,238200.0,238200.0
765,213300.0,213300.0
766,135200.0,135200.0
767,347400.0,347400.0
768,351200.0,351200.0
769,438000.0,438000.0
770,275000.0,275000.0
771,201700.0,201700.0
772,325000.0,325000.0
773,191900.0,191900.0
774,254500.0,254500.0
775,346800.0,346800.0
776,500001.0,500001.0
777,120400.0,120400.0
778,311900.0,311900.0
779,238500.0,238500.0
780,179100.0,179100.0
781,192300.0,192300.0
782,140100.0,140100.0
783,22500.0,22500.0
784,80000.0,80000.0
785,108500.0,108500.0
786,88200.0,88200.0
787,238900.0,238900.0
788,118500.0,118500.0
789,122100.0,122100.0
790,192600.0,192600.0
791,153600.0,153600.0
792,146200.0,146200.0
793,333700.0,333700.0
794,248400.0,248400.0
795,313600.0,313600.0
796,337300.0,337300.0
797,156300.0,156300.0
798,308700.0,308700.0
799,137900.0,137900.0
800,247200.0,247200.0
801,500001.0,500001.0
802,191100.0,191100.0
803,133800.0,133800.0
804,187100.0,187100.0
805,162500.0,162500.0
806,161700.0,161700.0
807,217300.0,217300.0
808,96900.0,96900.0
809,163300.0,163300.0
810,216700.0,216700.0
811,185400.0,185400.0
812,500001.0,500001.0
813,191900.0,191900.0
814,168100.0,168100.0
815,131000.0,131000.0
816,105500.0,105500.0
817,239300.0,239300.0
818,75000.0,75000.0
819,243200.0,243200.0
820,49500.0,49500.0
821,204800.0,204800.0
822,174800.0,174800.0
823,195800.0,195800.0
824,225000.0,225000.0
825,326700.0,326700.0
826,154200.0,154200.0
827,150300.0,150300.0
828,104000.0,104000.0
829,156600.0,156600.0
830,500001.0,500001.0
831,260900.0,260900.0
832,117300.0,117300.0
833,396700.0,396700.0
834,168200.0,168200.0
835,159600.0,159600.0
836,151800.0,151800.0
837,125000.0,125000.0
838,346400.0,346400.0
839,457200.0,457200.0
840,264400.0,264400.0
841,174200.0,174200.0
842,137500.0,137500.0
843,108900.0,108900.0
844,98500.0,98500.0
845,234400.0,234400.0
846,59300.0,59300.0
847,161000.0,161000.0
848,231300.0,231300.0
849,123700.0,123700.0
850,269800.0,269800.0
851,125700.0,125700.0
852,145900.0,145900.0
853,348300.0,348300.0
854,277800.0,277800.0
855,277800.0,277800.0
856,109600.0,109600.0
857,384400.0,384400.0
858,290900.0,290900.0
859,90700.0,90700.0
860,236900.0,236900.0
861,148000.0,148000.0
862,500001.0,500001.0
863,70200.0,70200.0
864,483100.0,483100.0
865,500001.0,500001.0
866,143700.0,143700.0
867,66800.0,66800.0
868,110800.0,110800.0
869,143400.0,143400.0
870,245500.0,245500.0
871,190400.0,190400.0
872,79200.0,79200.0
873,110900.0,110900.0
874,161500.0,161500.0
875,162700.0,162700.0
876,254200.0,254200.0
877,75100.0,75100.0
878,164800.0,164800.0
879,500001.0,500001.0
880,158100.0,158100.0
881,215700.0,215700.0
882,500001.0,500001.0
883,500001.0,500001.0
884,265800.0,265800.0
885,378200.0,378200.0
886,375000.0,375000.0
887,147500.0,147500.0
888,204900.0,204900.0
889,465000.0,465000.0
890,500001.0,500001.0
891,178300.0,178300.0
892,81800.0,81800.0
893,327500.0,327500.0
894,78200.0,78200.0
895,500001.0,500001.0
896,137500.0,137500.0
897,237500.0,237500.0
898,113500.0,113500.0
899,198400.0,198400.0
900,137500.0,137500.0
901,143500.0,143500.0
902,284700.0,284700.0
903,84700.0,84700.0
904,378800.0,378800.0
905,326700.0,326700.0
906,87500.0,87500.0
907,471600.0,471600.0
908,233700.0,233700.0
909,376700.0,376700.0
910,190300.0,190300.0
911,193200.0,193200.0
912,173100.0,173100.0
913,107600.0,107600.0
914,311700.0,311700.0
915,134400.0,134400.0
916,148400.0,148400.0
917,286200.0,286200.0
918,68900.0,68900.0
919,213300.0,213300.0
920,198800.0,198800.0
921,273600.0,273600.0
922,178400.0,178400.0
923,132400.0,132400.0
924,236100.0,236100.0
925,183100.0,183100.0
926,127300.0,127300.0
927,498700.0,498700.0
928,252100.0,252100.0
929,303800.0,303800.0
930,231800.0,231800.0
931,130800.0,130800.0
932,258400.0,258400.0
933,107700.0,107700.0
934,103100.0,103100.0
935,293100.0,293100.0
936,156500.0,156500.0
937,285400.0,285400.0
938,200000.0,200000.0
939,431400.0,431400.0
940,61300.0,61300.0
941,405600.0,405600.0
942,248200.0,248200.0
943,112500.0,112500.0
944,158300.0,158300.0
945,150700.0,150700.0
946,132500.0,132500.0
947,266700.0,266700.0
948,98100.0,98100.0
949,213800.0,213800.0
950,231400.0,231400.0
951,106500.0,106500.0
952,60000.0,60000.0
953,454300.0,454300.0
954,341700.0,341700.0
955,147200.0,147200.0
956,219300.0,219300.0
957,136400.0,136400.0
958,216900.0,216900.0
959,500001.0,500001.0
960,129200.0,129200.0
961,116300.0,116300.0
962,190600.0,190600.0
963,105800.0,105800.0
964,359700.0,359700.0
965,177600.0,177600.0
966,396000.0,396000.0
967,94300.0,94300.0
968,350000.0,350000.0
969,265000.0,265000.0
970,169100.0,169100.0
971,300000.0,300000.0
972,126300.0,126300.0
973,180400.0,180400.0
974,190000.0,190000.0
975,294600.0,294600.0
976,58000.0,58000.0
977,359600.0,359600.0
978,335000.0,335000.0
979,70800.0,70800.0
980,247100.0,247100.0
981,322500.0,322500.0
982,124600.0,124600.0
983,46700.0,46700.0
984,241400.0,241400.0
985,109400.0,109400.0
986,261600.0,261600.0
987,161000.0,161000.0
988,215000.0,215000.0
989,396800.0,396800.0
990,500001.0,500001.0
991,159700.0,159700.0
992,129200.0,129200.0
993,134600.0,134600.0
994,124900.0,124900.0
995,500001.0,500001.0
996,500001.0,500001.0
997,103400.0,103400.0
998,221300.0,221300.0
999,204700.0,204700.0
1000,105600.0,105600.0
1001,152500.0,152500.0
1002,186200.0,186200.0
1003,229000.0,229000.0
1004,150500.0,150500.0
1005,224200.0,224200.0
1006,134200.0,134200.0
1007,227500.0,227500.0
1008,262500.0,262500.0
1009,280200.0,280200.0
1010,219900.0,219900.0
1011,55500.0,55500.0
1012,94900.0,94900.0
1013,202600.0,202600.0
1014,172700.0,172700.0
1015,322700.0,322700.0
1016,172400.0,172400.0
1017,76700.0,76700.0
1018,434700.0,434700.0
1019,246100.0,246100.0
1020,220900.0,220900.0
1021,163200.0,163200.0
1022,325000.0,325000.0
1023,225000.0,225000.0
1024,236700.0,236700.0
1025,231200.0,231200.0
1026,337400.0,337400.0
1027,187000.0,187000.0
1028,180100.0,180100.0
1029,170400.0,170400.0
1030,101800.0,101800.0
1031,265000.0,265000.0
1032,266800.0,266800.0
1033,174400.0,174400.0
1034,500001.0,500001.0
1035,324000.0,324000.0
1036,283300.0,283300.0
1037,147100.0,147100.0
1038,69400.0,69400.0
1039,123400.0,123400.0
1040,142100.0,142100.0
1041,259900.0,259900.0
1042,321600.0,321600.0
1043,59800.0,59800.0
1044,468800.0,468800.0
1045,46900.0,46900.0
1046,109600.0,109600.0
1047,495600.0,495600.0
1048,85000.0,85000.0
1049,300000.0,300000.0
1050,217900.0,217900.0
1051,142500.0,142500.0
1052,255900.0,255900.0
1053,81300.0,81300.0
1054,372200.0,372200.0
1055,137500.0,137500.0
1056,500001.0,500001.0
1057,218600.0,218600.0
1058,167700.0,167700.0
1059,222300.0,222300.0
1060,183500.0,183500.0
1061,151200.0,151200.0
1062,154400.0,154400.0
1063,293800.0,293800.0
1064,236500.0,236500.0
1065,158700.0,158700.0
1066,225000.0,225000.0
1067,59200.0,59200.0
1068,106300.0,106300.0
1069,143100.0,143100.0
1070,376000.0,376000.0
1071,475000.0,475000.0
1072,60600.0,60600.0
1073,391300.0,391300.0
1074,144000.0,144000.0
1075,277000.0,277000.0
1076,315200.0,315200.0
1077,242000.0,242000.0
1078,88600.0,88600.0
1079,162500.0,162500.0
1080,218300.0,218300.0
1081,49500.0,49500.0
1082,219000.0,219000.0
1083,336500.0,336500.0
1084,201500.0,201500.0
1085,146900.0,146900.0
1086,263100.0,263100.0
1087,259500.0,259500.0
1088,158000.0,158000.0
1089,209100.0,209100.0
1090,63400.0,63400.0
1091,247100.0,247100.0
1092,60700.0,60700.0
1093,189000.0,189000.0
1094,150000.0,150000.0
1095,122000.0,122000.0
1096,367600.0,367600.0
1097,186700.0,186700.0
1098,71000.0,71000.0
1099,161200.0,161200.0
1100,180000.0,180000.0
1101,128300.0,128300.0
1102,109000.0,109000.0
1103,500000.0,500000.0
1104,228400.0,228400.0
1105,125200.0,125200.0
1106,76400.0,76400.0
1107,234600.0,234600.0
1108,464600.0,464600.0
1109,308600.0,308600.0
1110,294200.0,294200.0
1111,355300.0,355300.0
1112,130500.0,130500.0
1113,194100.0,194100.0
1114,241700.0,241700.0
1115,77100.0,77100.0
1116,247200.0,247200.0
1117,118500.0,118500.0
1118,94700.0,94700.0
1119,212500.0,212500.0
1120,257900.0,257900.0
1121,72700.0,72700.0
1122,182500.0,182500.0
1123,500001.0,500001.0
1124,178100.0,178100.0
1125,128300.0,128300.0
1126,179700.0,179700.0
1127,236800.0,236800.0
1128,194500.0,194500.0
1129,135300.0,135300.0
1130,500001.0,500001.0
1131,207300.0,207300.0
1132,362400.0,362400.0
1133,142000.0,142000.0
1134,500001.0,500001.0
1135,147900.0,147900.0
1136,83200.0,83200.0
1137,301900.0,301900.0
1138,263200.0,263200.0
1139,57700.0,57700.0
1140,253800.0,253800.0
1141,331900.0,331900.0
1142,158500.0,158500.0
1143,190800.0,190800.0
1144,248400.0,248400.0
1145,234200.0,234200.0
1146,125000.0,125000.0
1147,61300.0,61300.0
1148,37900.0,37900.0
1149,137500.0,137500.0
1150,170100.0,170100.0
1151,109800.0,109800.0
