,original,predict
388,130800.0,153705.34868087625
389,275000.0,306743.255356724
390,113500.0,148584.16533913655
391,165500.0,171991.00688060612
392,168600.0,184906.1645715113
393,183300.0,194276.1665802559
394,89700.0,86295.15782222585
395,500001.0,500835.19077696407
396,196300.0,171779.5388740283
397,127900.0,102168.83145394284
398,124200.0,222875.1563814255
399,75900.0,133171.7392750468
400,349600.0,266673.1311129316
401,150000.0,142870.1899301713
402,75800.0,126688.49934736657
403,187500.0,161404.03764186817
404,183800.0,249868.23012572498
405,359500.0,273063.4505665847
406,187300.0,232384.29587969818
407,435700.0,281196.02572907065
408,120000.0,215106.03999566587
409,159400.0,162482.7032293593
410,211700.0,214426.6789412099
411,240000.0,208775.56888990675
412,83500.0,136329.89363571387
413,145200.0,230883.4504182699
414,80400.0,51271.452717616485
415,184000.0,218506.20865942468
416,134500.0,156393.34270823732
417,236900.0,308312.6699662572
418,153000.0,176890.33250106653
419,165100.0,199321.16189222498
420,267400.0,262283.67032430926
421,140600.0,125705.80777844261
422,147100.0,219568.2906754639
423,116300.0,140990.23786228886
424,61700.0,80131.55202719761
425,141900.0,68908.350444979
426,247300.0,251443.29008030237
427,197300.0,255809.4548869888
428,172100.0,180528.59807038103
429,244100.0,208192.15434016308
430,500001.0,247005.8958493456
431,233000.0,262682.4027957684
432,157500.0,138669.26065849807
433,164000.0,141029.14646456056
434,73400.0,109122.52122147926
435,124300.0,116615.95791195962
436,102200.0,169497.30143464898
437,41400.0,54575.41727362739
438,178000.0,256696.69165315988
439,67500.0,129674.7740153154
440,75000.0,88519.38479245396
441,178600.0,170869.88177294406
442,236100.0,234088.30182126406
443,333700.0,337986.73608917475
444,227900.0,261338.40648089317
445,106900.0,169264.6766723612
446,212500.0,186688.93777522288
447,113600.0,102956.48157008758
448,115600.0,125652.06273867776
449,162500.0,218163.48070144583
450,269800.0,294992.78751583956
451,144400.0,152464.13750829527
452,500001.0,357298.99493292964
453,186500.0,203542.9147628714
454,161400.0,175766.17448301637
455,117500.0,178938.2409747608
456,139800.0,202508.79353704528
457,125000.0,235590.37834019086
458,233300.0,185173.4746276575
459,266700.0,257435.8819617018
460,126900.0,135428.7989508743
461,135700.0,183827.2156418531
462,150000.0,179185.65501778433
463,185600.0,261705.54142653046
464,159700.0,96148.69102537891
465,219400.0,65510.52618092441
466,53500.0,72229.18305251881
467,115600.0,117637.83388093737
468,126700.0,178918.0468342372
469,219600.0,251982.68981804774
470,248300.0,262565.80782385234
471,204600.0,179044.92995677056
472,55800.0,56894.34556868198
473,380000.0,327696.22755083285
474,173500.0,253692.0941107471
475,95000.0,163779.00263664665
476,223900.0,246205.51670069032
477,100400.0,211880.61790602628
478,162500.0,76365.62101559681
479,159400.0,197064.34110874723
480,288300.0,288608.9325710845
481,53400.0,45389.25289105845
482,350600.0,332026.34670201683
483,197900.0,263013.76611725806
484,146100.0,223388.73601813562
485,232900.0,245088.59083573768
486,500001.0,502289.11422115355
487,224500.0,185780.50138304027
488,350000.0,249728.71297891653
489,163300.0,95571.8142937411
490,111400.0,188674.10596401503
491,138700.0,164515.87063711815
492,188200.0,114266.44933191928
493,265900.0,185854.36694625436
494,182700.0,163126.8166880664
495,182400.0,247530.8871371498
496,63900.0,79953.3156375043
497,71400.0,110099.90349127879
498,189000.0,239305.90201538015
499,143800.0,198805.96996818704
500,239400.0,245164.90187313553
501,217800.0,198518.45845995413
502,130100.0,156976.26653503344
503,157500.0,198129.37443928077
504,161100.0,178381.39935435914
505,125000.0,145826.57335329187
506,94400.0,99117.17832137857
507,250000.0,210393.34175555984
508,97300.0,124270.2112784239
509,150000.0,157646.04337832564
510,500001.0,465422.9885595095
511,158500.0,237511.86812178817
512,185500.0,219312.5559205222
513,90000.0,33961.32473346664
514,179500.0,101876.86244008166
515,158600.0,187209.6829146767
516,92500.0,158141.69164160185
517,258100.0,319082.4592063704
518,79500.0,82010.19727052376
519,165000.0,167443.6112773433
520,239200.0,172803.02924402032
521,216100.0,208419.21751641
522,156300.0,210531.27414767572
523,158300.0,228528.28325415397
524,167600.0,227288.17517337293
525,54000.0,106815.75551487316
526,181600.0,207789.15729654656
527,111700.0,209917.85579338146
528,178400.0,160299.2154733356
529,343500.0,278140.7625313572
530,49400.0,64172.57776802682
531,284800.0,202594.7274346665
532,143800.0,151566.8622165704
533,159000.0,190983.8740272268
534,232000.0,251196.44685987057
535,500001.0,269133.497402864
536,479000.0,279536.97046874807
537,60400.0,81703.61822994353
538,113800.0,78027.78515479172
539,187900.0,267327.4882194295
540,146900.0,171701.7804674344
541,218300.0,286546.31186671037
542,87500.0,73101.65605288706
543,244000.0,253099.00693532117
544,264300.0,243504.86653534716
545,169200.0,204003.7313866016
546,209900.0,229149.82002897578
547,138300.0,157316.74782057197
548,144800.0,199358.21661630008
549,447400.0,246229.497280371
550,142600.0,211284.54406149904
551,162100.0,185208.81177088863
552,231100.0,252216.2841005128
553,210300.0,265988.25059829373
554,155600.0,168171.21587415563
555,48000.0,52375.71433930658
556,275000.0,255951.70865938882
557,278900.0,208577.19879241858
558,443600.0,302217.53409335884
559,56500.0,73057.43831238055
560,162000.0,184457.82479926548
561,171400.0,229581.48346540134
562,313900.0,277170.73060734797
563,229800.0,230812.06208266638
564,170800.0,117325.60056574893
565,114800.0,219226.85692498053
566,314800.0,266295.9896276305
567,124300.0,118531.70091379309
568,493300.0,300651.9891649459
569,168900.0,235499.26045398967
570,322600.0,238470.59133773987
571,400000.0,260081.9915815944
572,94200.0,84248.48121875609
573,180800.0,220565.2272917122
574,143500.0,162268.18124035525
575,68100.0,71258.92188148646
576,137000.0,237316.26300971926
577,82500.0,96972.84450273935
578,500001.0,480155.7526348416
579,390100.0,416132.77583461953
580,111400.0,187544.08805247684
581,154600.0,212389.88666936455
582,280400.0,293075.8440837259
583,137500.0,141370.70780492853
584,288100.0,262965.8099948835
585,333300.0,257643.09790503106
586,411600.0,339743.02714957367
587,369400.0,202517.236268316
588,131000.0,210614.54620076742
589,134500.0,193708.2509501098
590,185200.0,231517.5132496828
591,162500.0,201395.20336362807
592,67900.0,146713.96234057774
593,153500.0,187349.84953652363
594,141300.0,238088.0682555612
595,158800.0,158773.06808615665
596,218400.0,230476.68841744045
597,133300.0,148158.87039922964
598,137400.0,139822.16357527665
599,180400.0,226843.96894991337
600,222100.0,229540.8596479352
601,371200.0,320528.93556175195
602,258000.0,240881.41176681285
603,134400.0,143580.6026367101
604,169200.0,201515.55562699705
605,130400.0,214128.26706132235
606,254900.0,298833.45972221927
607,270800.0,308442.59937854356
608,178200.0,217485.3658898765
609,132800.0,163063.9794365133
610,320600.0,225790.7407890794
611,90600.0,167691.345422203
612,222200.0,282025.3250384114
613,172600.0,202255.45386626333
614,74800.0,201022.9420641742
615,338100.0,242158.40836738687
616,129200.0,135126.75138627406
617,189000.0,231504.5578091587
618,320200.0,319601.59810300585
619,212900.0,161285.75757338534
620,96200.0,157053.87109219888
621,120300.0,164366.79755363704
622,121000.0,179122.51147812436
623,61800.0,105704.74912669128
624,82100.0,128574.91571844259
625,58400.0,104993.43759527963
626,284800.0,338406.3637512845
627,202800.0,137388.4924902577
628,169500.0,227565.51600416686
629,61000.0,54444.73195209334
630,74600.0,122173.92446799537
631,500001.0,304961.5418086151
632,379000.0,289296.45508313715
633,96200.0,131187.74412183394
634,309500.0,269527.4217115904
635,247000.0,218521.47689117937
636,194100.0,189258.7840300277
637,126600.0,173755.94027539936
638,353100.0,239265.0122619884
639,347700.0,284024.0326162314
640,44100.0,60325.07028478777
641,416500.0,340948.13573370146
642,310000.0,365549.3285385917
643,124200.0,153069.03167785326
644,168000.0,236220.70423692887
645,52500.0,50631.38593372196
646,90800.0,165810.16020196967
647,112500.0,110106.50254738223
648,188200.0,303370.6649964982
649,150500.0,208461.303128507
650,379300.0,326134.5397661894
651,422900.0,328399.7048225644
652,239500.0,153620.26973309886
653,253300.0,158889.70887455
654,75800.0,36981.863861095655
655,118800.0,140655.5647679439
656,156800.0,82229.84739423843
657,410800.0,286954.449060178
658,112500.0,213826.97894269234
659,140300.0,158431.44296859603
660,200000.0,220906.62054015248
661,128900.0,204538.79166026387
662,273800.0,243801.0437051156
663,85800.0,91889.02753242964
664,187400.0,244127.0867649
665,293900.0,289905.5637932067
666,281100.0,309930.4431426805
667,319400.0,214378.96877419527
668,56600.0,63246.427770954615
669,90000.0,154280.34790996907
670,73000.0,104687.48582858546
671,63100.0,90527.33985964258
672,155000.0,170013.7179825009
673,191100.0,279994.4040938878
674,54400.0,60023.92645244903
675,186800.0,185692.73470186163
676,500001.0,414756.4192671991
677,153800.0,215557.9939844438
678,400700.0,290030.0611882156
679,118500.0,145566.2510386735
680,98400.0,129066.98238018191
681,77200.0,105499.58630838263
682,191300.0,211617.51553663882
683,450000.0,180610.44700215015
684,398800.0,357894.60581085226
685,60000.0,87909.9359470832
686,200400.0,219749.93092704815
687,317700.0,291166.0282241074
688,93900.0,151173.5239368321
689,194000.0,282458.6290016331
690,67500.0,77781.66570093634
691,165300.0,204956.36982391824
692,175200.0,196404.5234196736
693,261800.0,273741.70940848405
694,195400.0,182316.58991985425
695,351400.0,349072.1385621642
696,70100.0,27479.756288633886
697,364300.0,248264.20941996845
698,172600.0,253240.010677047
699,57500.0,77963.57860429928
700,191300.0,236887.52539933907
701,418800.0,285824.1416540768
702,323700.0,251023.48247761512
703,334700.0,272725.5244558693
704,262200.0,210026.80115798453
705,105100.0,148468.39301948895
706,143000.0,197679.56480884072
707,162500.0,283134.04044958716
708,226300.0,230228.92198302547
709,220300.0,204525.85974365365
710,77300.0,134642.67951675341
711,119300.0,128113.25564166097
712,322900.0,267827.44409954274
713,234800.0,260859.27091862718
714,128000.0,211583.57780698495
715,135100.0,167267.8923078919
716,500001.0,232375.3255764541
717,268100.0,237145.80541380955
718,149100.0,146440.06787009133
719,156500.0,108404.2267441382
720,146100.0,182925.8255454474
721,426100.0,454168.49754189025
722,94200.0,147214.7303959999
723,160000.0,255857.95520492713
724,107800.0,85341.74055349946
725,82400.0,174189.47606521824
726,87500.0,146325.56298577407
727,173600.0,243157.86150022442
728,215500.0,223279.11350412393
729,265000.0,230798.71240384728
730,211900.0,201476.43219807668
731,500001.0,311213.7893535533
732,113900.0,132399.28252576335
733,500001.0,267048.3867331352
734,252300.0,260430.0828504236
735,124700.0,136281.7350806618
736,275000.0,377720.3768954242
737,107900.0,100684.27570773425
738,168800.0,232024.9341031944
739,500001.0,574807.5634742602
740,72700.0,109398.04390497462
741,240500.0,256356.28767360296
742,109200.0,177916.68127421977
743,130700.0,110260.02035460569
744,450000.0,349691.3471463174
745,404300.0,348235.12517907226
746,175000.0,136162.5692251433
747,255400.0,190840.7106362858
748,129400.0,234839.55630028556
749,188900.0,175936.81582288208
750,360900.0,317576.33063976467
751,217600.0,205580.31556890265
752,398400.0,271804.8493197586
753,131300.0,168840.350088922
754,292100.0,229135.0847166293
755,275000.0,212773.46634402682
756,260900.0,304495.7861145685
757,114800.0,156569.16172480315
758,279400.0,294650.4203451568
759,293800.0,244234.01014267816
760,191900.0,195693.94273116282
761,107400.0,162411.60272175452
762,184500.0,159155.5725312864
763,135000.0,225972.3239929992
764,238200.0,250693.62236604583
765,213300.0,202645.5719673912
766,135200.0,157217.4403045634
767,347400.0,290111.1316382137
768,351200.0,395288.3514769458
769,438000.0,345094.4804577091
770,275000.0,112691.37302642479
771,201700.0,89984.21956539864
772,325000.0,221168.24620560248
773,191900.0,225139.24299737666
774,254500.0,267392.6156606758
775,346800.0,352241.6173156592
776,500001.0,392419.3516867149
777,120400.0,190702.30058007565
778,311900.0,284301.5647148725
779,238500.0,230509.30883825562
780,179100.0,184873.79405682662
781,192300.0,242109.42460077698
782,140100.0,121165.71996987653
783,22500.0,119473.76992894922
784,80000.0,107506.22873057323
785,108500.0,198256.36529602518
786,88200.0,123763.77844307183
787,238900.0,302819.1572020543
788,118500.0,148542.99653058458
789,122100.0,218479.0574345296
790,192600.0,210036.01128014334
791,153600.0,204138.02830137228
792,146200.0,181369.44867838427
793,333700.0,345827.16065439256
794,248400.0,164898.25044864888
795,313600.0,329953.8918227124
796,337300.0,307784.44052472943
797,156300.0,86782.33805905955
798,308700.0,246066.75320684304
799,137900.0,197939.73457585165
800,247200.0,288401.08091269
801,500001.0,681025.8688576288
802,191100.0,142301.15826479948
803,133800.0,152128.7156394167
804,187100.0,234584.9345163747
805,162500.0,185430.64673032583
806,161700.0,201938.63706942942
807,217300.0,174217.7065802655
808,96900.0,143423.90901641775
809,163300.0,188597.95564079986
810,216700.0,287143.26506620296
811,185400.0,201855.24371086957
812,500001.0,460082.3883464764
813,191900.0,173490.87482571523
814,168100.0,258619.45996201033
815,131000.0,136083.75990149818
816,105500.0,129350.0705816697
817,239300.0,218372.03928838065
818,75000.0,90264.76085280275
819,243200.0,214408.1138756311
820,49500.0,41508.22957559643
821,204800.0,181487.66407069346
822,174800.0,143028.56272043637
823,195800.0,198210.52015220438
824,225000.0,157363.85132542223
825,326700.0,291549.76000090304
826,154200.0,106396.99542892215
827,150300.0,222518.8313656965
828,104000.0,128210.05705167778
829,156600.0,223613.07749024223
830,500001.0,378906.4306268096
831,260900.0,235773.55317018356
832,117300.0,126692.65256031675
833,396700.0,257629.21886868676
834,168200.0,231774.94703242075
835,159600.0,176075.30125765945
836,151800.0,140907.5878027178
837,125000.0,156630.27773677852
838,346400.0,246598.1773342936
839,457200.0,365689.0506384406
840,264400.0,274523.80195215077
841,174200.0,210574.6866455237
842,137500.0,147731.98400221363
843,108900.0,143854.10334116724
844,98500.0,137677.52799271676
845,234400.0,216873.90473571964
846,59300.0,84908.00893924173
847,161000.0,244354.14409644555
848,231300.0,123092.70597498651
849,123700.0,151624.90651659225
850,269800.0,254080.06952801807
851,125700.0,184537.62693135988
852,145900.0,214678.3862772083
853,348300.0,290433.71659910085
854,277800.0,259552.6799289703
855,277800.0,215783.9713474124
856,109600.0,167115.3696885958
857,384400.0,320690.8609056754
858,290900.0,313941.72081932414
859,90700.0,110100.7048456631
860,236900.0,207174.81186296532
861,148000.0,100189.29256597621
862,500001.0,503449.3250349425
863,70200.0,166447.07732482863
864,483100.0,471052.1148082715
865,500001.0,301950.76443311735
866,143700.0,211747.72096917953
867,66800.0,104225.20381653725
868,110800.0,137798.2194883185
869,143400.0,142800.8693774884
870,245500.0,229636.63207009112
871,190400.0,179067.8388755244
872,79200.0,101167.45028110035
873,110900.0,84931.23859750092
874,161500.0,206887.94615707273
875,162700.0,211789.76326703446
876,254200.0,276242.2604917793
877,75100.0,137288.15263261425
878,164800.0,93180.45458088611
879,500001.0,376682.7457505168
880,158100.0,156043.1441753623
881,215700.0,226932.89302303916
882,500001.0,282582.67950867896
883,500001.0,365403.82952222874
884,265800.0,254804.94135729678
885,378200.0,432570.1229044143
886,375000.0,213882.54631566495
887,147500.0,162320.38318752134
888,204900.0,262359.32859043893
889,465000.0,378493.38369508693
890,500001.0,284236.6495528741
891,178300.0,193305.58122507663
892,81800.0,90682.92227026864
893,327500.0,329979.3016967991
894,78200.0,86604.52976966824
895,500001.0,534915.4518097412
896,137500.0,158848.49469287213
897,237500.0,212747.17243684834
898,113500.0,164758.51600178095
899,198400.0,191278.68952072045
900,137500.0,211394.28140161157
901,143500.0,217802.67998599127
902,284700.0,220800.6334376019
903,84700.0,36713.783144678426
904,378800.0,327676.80745153525
905,326700.0,239067.25352605188
906,87500.0,54859.032964881015
907,471600.0,408985.31106526614
908,233700.0,221821.01274162435
909,376700.0,291094.2284303255
910,190300.0,191530.3767923368
911,193200.0,200000.5666406878
912,173100.0,234199.33446756908
913,107600.0,169693.2556204435
914,311700.0,290380.57670542813
915,134400.0,169375.60706995314
916,148400.0,255238.7910649548
917,286200.0,259752.9354080459
918,68900.0,95116.81414956995
919,213300.0,240523.97637956325
920,198800.0,178105.1502232579
921,273600.0,270239.2739086363
922,178400.0,223009.01020556755
923,132400.0,189399.2273581702
924,236100.0,291251.50876085577
925,183100.0,241017.01458798407
926,127300.0,99015.20808610649
927,498700.0,373367.2817970116
928,252100.0,216082.8285093349
929,303800.0,292377.30410101847
930,231800.0,265778.6341877754
931,130800.0,176443.64348654685
932,258400.0,226557.80085814546
933,107700.0,166263.9609260885
